"","Bio1","Bio2","Bio3","Bio4","Bio5","Bio6","Bio7","Bio8","Bio9","Bio10","Bio11","Bio12","Bio13","Bio14","Bio15","Bio16","Bio17","Bio18","Bio19","longitude","latitude","Species","time_frame","longitude.1","latitude.1"
"16",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8614769168,31.6933784881,1,"t2",-110.8614769168,31.6933784881
"17",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8613102701,31.6936444678,1,"t2",-110.8613102701,31.6936444678
"18",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8610964193,31.6939029849,1,"t2",-110.8610964193,31.6939029849
"19",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8611803855,31.6938494541,1,"t2",-110.8611803855,31.6938494541
"20",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8613293804,31.6936820588,1,"t2",-110.8613293804,31.6936820588
"21",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612579228,31.6937193931,1,"t2",-110.8612579228,31.6937193931
"22",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612723849,31.6938071674,1,"t2",-110.8612723849,31.6938071674
"23",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612704576,31.6938039422,1,"t2",-110.8612704576,31.6938039422
"24",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612704853,31.6938011196,1,"t2",-110.8612704853,31.6938011196
"25",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612703414,31.6938129951,1,"t2",-110.8612703414,31.6938129951
"26",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612679123,31.6938131094,1,"t2",-110.8612679123,31.6938131094
"27",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8612710425,31.6938254424,1,"t2",-110.8612710425,31.6938254424
"28",35.6938596491228,-30.7701754385965,-116.365212774905,2751.51240969814,29.8526315789474,2.10526315789474,27.7473684210526,64.3552631578947,15.0368421052632,64.5561403508772,14.2570175438597,612.947368421053,167.421052631579,2.10526315789474,102.412109681019,311.842105263158,25.6315789473684,310.578947368421,28.4736842105263,-110.8318805695,33.2800098731,1,"t2",-110.8318805695,33.2800098731
"29",36.0162280701754,-29.7657894736842,-104.469213426508,3093.95972948921,29.5947368421053,1.21052631578947,28.3842105263158,73.0877192982456,14.2447368421053,73.0877192982456,13.7070175438597,610.789473684211,194.684210526316,1.21052631578947,116.069698431623,355.842105263158,19.8947368421053,355.842105263158,21,-110.8769202232,31.7055515464,1,"t2",-110.8769202232,31.7055515464
"30",34.5370614035088,-21.3381578947368,-66.8373705017367,2851.82093139799,32.6631578947368,0.894736842105263,31.7684210526316,69.3964912280702,15.0482456140351,69.3964912280702,14.5377192982456,542.473684210526,179.842105263158,0.894736842105263,119.066369989893,324.894736842105,16.7368421052632,324.894736842105,19.7368421052632,-110.8810966667,31.7279133333,1,"t2",-110.8810966667,31.7279133333
"31",33.7673245614035,-31.7372807017544,-132.601743237429,2834.50507521045,27.121052631579,2.63157894736842,24.4894736842105,69.6947368421053,13.540350877193,69.7675438596491,12.9982456140351,595.631578947368,175.052631578947,2.63157894736842,107.916699740389,345,26.3684210526316,344.894736842105,29.4210526315789,-109.2516303062,31.9091811403,1,"t2",-109.2516303062,31.9091811403
"32",30.4210526315789,-17.1666666666667,-59.1992731809952,2301.61075094918,31.2368421052632,2,29.2368421052632,60.5263157894737,14.5342105263158,60.5824561403509,13.6982456140351,468.052631578947,140.315789473684,2,108.898968703424,277.526315789474,19.7368421052632,277.315789473684,23.4210526315789,-109.207621961,31.8837071593,1,"t2",-109.207621961,31.8837071593
"33",35.1530701754386,-25.4833333333333,-84.0689287899762,2913.00213102714,31.6368421052632,1.42105263157895,30.2157894736842,71.2228070175439,15.0745614035088,71.2228070175439,14.5131578947368,574.736842105263,182.684210526316,1.42105263157895,115.728977081319,341.263157894737,20.5263157894737,341.263157894737,22.8947368421053,-110.2694535255,31.4022465527,1,"t2",-110.2694535255,31.4022465527
"34",29.4559210526316,-9.18464912280701,-27.9276551247067,2142.39523481815,34.421052631579,1.47368421052632,32.9473684210526,57.8421052631579,15.3675438596491,57.8543859649123,14.4245614035088,408.578947368421,130.578947368421,1.47368421052632,114.691332064039,252.421052631579,15.2631578947368,252.210526315789,19.2631578947368,-109.3180926197,31.6192779944,1,"t2",-109.3180926197,31.6192779944
"35",34.5370614035088,-21.3381578947368,-66.8373705017367,2851.82093139799,32.6631578947368,0.894736842105263,31.7684210526316,69.3964912280702,15.0482456140351,69.3964912280702,14.5377192982456,542.473684210526,179.842105263158,0.894736842105263,119.066369989893,324.894736842105,16.7368421052632,324.894736842105,19.7368421052632,-110.875198279,31.710232758,1,"t2",-110.875198279,31.710232758
"36",36.0162280701754,-29.7657894736842,-104.469213426508,3093.95972948921,29.5947368421053,1.21052631578947,28.3842105263158,73.0877192982456,14.2447368421053,73.0877192982456,13.7070175438597,610.789473684211,194.684210526316,1.21052631578947,116.069698431623,355.842105263158,19.8947368421053,355.842105263158,21,-110.8768491802,31.7053296637,1,"t2",-110.8768491802,31.7053296637
"37",35.1530701754386,-25.4833333333333,-84.0689287899762,2913.00213102714,31.6368421052632,1.42105263157895,30.2157894736842,71.2228070175439,15.0745614035088,71.2228070175439,14.5131578947368,574.736842105263,182.684210526316,1.42105263157895,115.728977081319,341.263157894737,20.5263157894737,341.263157894737,22.8947368421053,-110.272895813,31.4002151489,1,"t2",-110.272895813,31.4002151489
"38",31.4234649122807,-22.503947368421,-83.8348691239305,2492.03655443093,29.521052631579,2.26315789473684,27.2578947368421,63.5008771929825,14.0728070175439,63.5745614035088,13.3771929824561,512.105263157895,153.210526315789,2.26315789473684,108.944943081767,300.631578947368,21.9473684210526,300.526315789474,26.4736842105263,-109.2344,31.8725,1,"t2",-109.2344,31.8725
"39",35.3953947368421,-28.2969298245614,-97.965781750564,2996.14900376102,30.3578947368421,1.52631578947368,28.8315789473684,72.2850877192982,14.5184210526316,72.2850877192982,13.9877192982456,594.526315789474,187.947368421053,1.52631578947368,115.249807501403,350.947368421053,21,350.947368421053,23.0526315789474,-110.3192966821,31.4367927723,1,"t2",-110.3192966821,31.4367927723
"40",34.3186403508772,-24.4241228070175,-81.702061325775,2861.75876676759,31.1105263157895,1.31578947368421,29.7947368421053,69.7885964912281,14.6622807017544,69.7885964912281,14.1157894736842,558.368421052632,179.894736842105,1.31578947368421,116.872302867146,334,19.1052631578947,334,21.3684210526316,-110.3760183333,31.4533433333,1,"t2",-110.3760183333,31.4533433333
"41",35.1530701754386,-25.4833333333333,-84.0689287899762,2913.00213102714,31.6368421052632,1.42105263157895,30.2157894736842,71.2228070175439,15.0745614035088,71.2228070175439,14.5131578947368,574.736842105263,182.684210526316,1.42105263157895,115.728977081319,341.263157894737,20.5263157894737,341.263157894737,22.8947368421053,-110.2741751598,31.3995775342,1,"t2",-110.2741751598,31.3995775342
"42",32.4304824561404,-26.0600877192982,-100.387384857154,2630.06787158478,28.7,2.31578947368421,26.3842105263158,66.0517543859649,13.8947368421053,66.0991228070176,13.309649122807,545.526315789474,162.052631578947,2.31578947368421,108.543166045876,318.421052631579,23.6842105263158,318.157894736842,26.6315789473684,-109.2638016667,31.9197566667,1,"t2",-109.2638016667,31.9197566667
"43",35.3953947368421,-28.2969298245614,-97.965781750564,2996.14900376102,30.3578947368421,1.52631578947368,28.8315789473684,72.2850877192982,14.5184210526316,72.2850877192982,13.9877192982456,594.526315789474,187.947368421053,1.52631578947368,115.249807501403,350.947368421053,21,350.947368421053,23.0526315789474,-110.311427222,31.4458716006,1,"t2",-110.311427222,31.4458716006
"44",30.9611842105263,-19.8232456140351,-70.9787651369558,2406.64863917102,30.4263157894737,2.15789473684211,28.2684210526316,62.3298245614035,14.2956140350877,62.3298245614035,13.5201754385965,490.473684210526,147.421052631579,2.15789473684211,109.263384187746,290.315789473684,20.7894736842105,290.315789473684,24.7894736842105,-109.187299,31.870145,1,"t2",-109.187299,31.870145
"45",34.3186403508772,-24.4241228070175,-81.702061325775,2861.75876676759,31.1105263157895,1.31578947368421,29.7947368421053,69.7885964912281,14.6622807017544,69.7885964912281,14.1157894736842,558.368421052632,179.894736842105,1.31578947368421,116.872302867146,334,19.1052631578947,334,21.3684210526316,-110.3764699,31.4534312,1,"t2",-110.3764699,31.4534312
"46",35.6616228070175,-30.8258771929825,-110.913989013073,3104.68627279542,28.8631578947368,1.15789473684211,27.7052631578947,72.8438596491228,13.8587719298246,72.8438596491228,13.3175438596491,612.894736842105,195.157894736842,1.15789473684211,116.010851260773,356.736842105263,20.0526315789474,356.736842105263,21.2105263157895,-110.8714752197,31.7119503021,1,"t2",-110.8714752197,31.7119503021
"47",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8676452637,31.707408905,1,"t2",-110.8676452637,31.707408905
"48",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8676834106,31.7073516846,1,"t2",-110.8676834106,31.7073516846
"49",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8675994873,31.7073764801,1,"t2",-110.8675994873,31.7073764801
"50",34.0552631578947,-20.5385964912281,-64.2276511246036,2755.198011584,33.1315789473684,1.31578947368421,31.8157894736842,68.469298245614,15.4201754385965,68.469298245614,14.8061403508772,531.894736842105,173.210526315789,1.31578947368421,117.689652650954,320.894736842105,18.0526315789474,320.894736842105,20.7368421052632,-110.30035,31.3625466667,1,"t2",-110.30035,31.3625466667
"51",34.3186403508772,-24.4241228070175,-81.702061325775,2861.75876676759,31.1105263157895,1.31578947368421,29.7947368421053,69.7885964912281,14.6622807017544,69.7885964912281,14.1157894736842,558.368421052632,179.894736842105,1.31578947368421,116.872302867146,334,19.1052631578947,334,21.3684210526316,-110.3974783333,31.4536083333,1,"t2",-110.3974783333,31.4536083333
"52",34.0552631578947,-20.5385964912281,-64.2276511246036,2755.198011584,33.1315789473684,1.31578947368421,31.8157894736842,68.469298245614,15.4201754385965,68.469298245614,14.8061403508772,531.894736842105,173.210526315789,1.31578947368421,117.689652650954,320.894736842105,18.0526315789474,320.894736842105,20.7368421052632,-110.300595,31.3625683333,1,"t2",-110.300595,31.3625683333
"53",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8633883333,31.706895,1,"t2",-110.8633883333,31.706895
"54",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8637383333,31.7064533333,1,"t2",-110.8637383333,31.7064533333
"55",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.8633333333,31.7068966667,1,"t2",-110.8633333333,31.7068966667
"56",36.5688596491228,-34.9763157894737,-134.410665167827,3238.98442376545,27.4526315789474,1.42105263157895,26.0315789473684,74.9535087719298,13.4184210526316,74.9535087719298,13.030701754386,648.684210526316,203.947368421053,1.42105263157895,114.915336570691,373.210526315789,22,373.210526315789,23.2105263157895,-110.86332,31.7069,1,"t2",-110.86332,31.7069
"57",34.5370614035088,-21.3381578947368,-66.8373705017367,2851.82093139799,32.6631578947368,0.894736842105263,31.7684210526316,69.3964912280702,15.0482456140351,69.3964912280702,14.5377192982456,542.473684210526,179.842105263158,0.894736842105263,119.066369989893,324.894736842105,16.7368421052632,324.894736842105,19.7368421052632,-110.8783237843,31.714835796,1,"t2",-110.8783237843,31.714835796
"58",32.4304824561404,-26.0600877192982,-100.387384857154,2630.06787158478,28.7,2.31578947368421,26.3842105263158,66.0517543859649,13.8947368421053,66.0991228070176,13.309649122807,545.526315789474,162.052631578947,2.31578947368421,108.543166045876,318.421052631579,23.6842105263158,318.157894736842,26.6315789473684,-109.2625944385,31.9275965585,1,"t2",-109.2625944385,31.9275965585
"59",34.0552631578947,-20.5385964912281,-64.2276511246036,2755.198011584,33.1315789473684,1.31578947368421,31.8157894736842,68.469298245614,15.4201754385965,68.469298245614,14.8061403508772,531.894736842105,173.210526315789,1.31578947368421,117.689652650954,320.894736842105,18.0526315789474,320.894736842105,20.7368421052632,-110.29699,31.364874,1,"t2",-110.29699,31.364874
"60",27.6769736842105,-16.1460526315789,-61.5383574649126,2028.87780003862,29.1894736842105,2.15789473684211,27.0315789473684,55.1815789473684,12.4315789473684,55.3271929824561,12.0412280701754,429,118.105263157895,2.15789473684211,102.070004006081,253.105263157895,21.2631578947368,251.421052631579,24.2105263157895,-108.2322616577,32.8973388672,1,"t2",-108.2322616577,32.8973388672
"61",35.3953947368421,-28.2969298245614,-97.965781750564,2996.14900376102,30.3578947368421,1.52631578947368,28.8315789473684,72.2850877192982,14.5184210526316,72.2850877192982,13.9877192982456,594.526315789474,187.947368421053,1.52631578947368,115.249807501403,350.947368421053,21,350.947368421053,23.0526315789474,-110.3099055556,31.4463055556,1,"t2",-110.3099055556,31.4463055556
"62",29.827850877193,-8.09868421052631,-23.2537363314831,2270.87093387762,35.4315789473684,0.894736842105263,34.5368421052632,59.5324561403509,15.6122807017544,59.5447368421053,14.4684210526316,406.526315789474,139.315789473684,0.894736842105263,122.855567270272,260.526315789474,12.4210526315789,260,16.3684210526316,-110.2819307,31.467287,1,"t2",-110.2819307,31.467287
"63",30.9611842105263,-19.8232456140351,-70.9787651369558,2406.64863917102,30.4263157894737,2.15789473684211,28.2684210526316,62.3298245614035,14.2956140350877,62.3298245614035,13.5201754385965,490.473684210526,147.421052631579,2.15789473684211,109.263384187746,290.315789473684,20.7894736842105,290.315789473684,24.7894736842105,-109.1900447045,31.8641882186,1,"t2",-109.1900447045,31.8641882186
"64",30.3842105263158,-18.3280701754386,-64.5323530366026,2342.52454714349,30.6368421052632,2,28.6368421052632,60.8956140350877,14.271052631579,60.9342105263158,13.4824561403509,474.578947368421,143.105263157895,2,109.5469544276,281.578947368421,19.7894736842105,281.263157894737,23.8421052631579,-109.245471,31.910763,1,"t2",-109.245471,31.910763
"65",35.1530701754386,-25.4833333333333,-84.0689287899762,2913.00213102714,31.6368421052632,1.42105263157895,30.2157894736842,71.2228070175439,15.0745614035088,71.2228070175439,14.5131578947368,574.736842105263,182.684210526316,1.42105263157895,115.728977081319,341.263157894737,20.5263157894737,341.263157894737,22.8947368421053,-110.2835346676,31.4156355882,1,"t2",-110.2835346676,31.4156355882
"66",34.5370614035088,-21.3381578947368,-66.8373705017367,2851.82093139799,32.6631578947368,0.894736842105263,31.7684210526316,69.3964912280702,15.0482456140351,69.3964912280702,14.5377192982456,542.473684210526,179.842105263158,0.894736842105263,119.066369989893,324.894736842105,16.7368421052632,324.894736842105,19.7368421052632,-110.875304488,31.7129421437,1,"t2",-110.875304488,31.7129421437
"67",47.8407894736842,-55.5991228070175,-222.923966495972,4667.54408741854,27.0684210526316,1.52631578947368,25.5421052631579,112.066666666667,13.7850877192982,112.066666666667,13.4640350877193,907.684210526316,281.578947368421,1.52631578947368,121.441824139899,598.842105263158,25.1578947368421,598.842105263158,26.5789473684211,-108.2645826145,28.6302776422,1,"t2",-108.2645826145,28.6302776422
"68",33.4230263157895,-30.5574561403509,-147.460427601309,2585.63330621314,28.4421052631579,2.52631578947368,25.9157894736842,58.2526315789474,14.8701754385965,59.3675438596491,13.9552631578947,584.421052631579,156.842105263158,2.52631578947368,100.355933588344,288.052631578947,32.6315789473684,283.052631578947,35.2105263157895,-111.0830886,34.35486,1,"t2",-111.0830886,34.35486
"69",37.6190789473684,-41.305701754386,-175.618651565594,3286.03024765645,25.7894736842105,2,23.7894736842105,73.8482456140351,13.6298245614035,73.8526315789474,12.95,699.263157894737,203.473684210526,2,108.127981494012,373.631578947368,27.4736842105263,371.105263157895,29.8421052631579,-110.7535102756,32.4439119128,1,"t2",-110.7535102756,32.4439119128
"70",37.606798245614,-35.2074561403509,-130.015424344464,3270.61290977009,28.7947368421053,1.73684210526316,27.0578947368421,77.3456140350877,14.4149122807018,77.3456140350877,13.9885964912281,662.526315789474,205.789473684211,1.73684210526316,113.800512267643,385.421052631579,24.7368421052632,385.421052631579,27.0526315789474,-110.3306529114,31.3782372896,1,"t2",-110.3306529114,31.3782372896
"71",29.827850877193,-8.09868421052631,-23.2537363314831,2270.87093387762,35.4315789473684,0.894736842105263,34.5368421052632,59.5324561403509,15.6122807017544,59.5447368421053,14.4684210526316,406.526315789474,139.315789473684,0.894736842105263,122.855567270272,260.526315789474,12.4210526315789,260,16.3684210526316,-110.2895248,31.462598,1,"t2",-110.2895248,31.462598
"72",31.4234649122807,-22.503947368421,-83.8348691239305,2492.03655443093,29.521052631579,2.26315789473684,27.2578947368421,63.5008771929825,14.0728070175439,63.5745614035088,13.3771929824561,512.105263157895,153.210526315789,2.26315789473684,108.944943081767,300.631578947368,21.9473684210526,300.526315789474,26.4736842105263,-109.2376968449,31.8722922519,1,"t2",-109.2376968449,31.8722922519
"73",30.4210526315789,-17.1666666666667,-59.1992731809952,2301.61075094918,31.2368421052632,2,29.2368421052632,60.5263157894737,14.5342105263158,60.5824561403509,13.6982456140351,468.052631578947,140.315789473684,2,108.898968703424,277.526315789474,19.7368421052632,277.315789473684,23.4210526315789,-109.2057460768,31.8836163004,1,"t2",-109.2057460768,31.8836163004
"74",37.6190789473684,-41.305701754386,-175.618651565594,3286.03024765645,25.7894736842105,2,23.7894736842105,73.8482456140351,13.6298245614035,73.8526315789474,12.95,699.263157894737,203.473684210526,2,108.127981494012,373.631578947368,27.4736842105263,371.105263157895,29.8421052631579,-110.7693716667,32.4305533333,1,"t2",-110.7693716667,32.4305533333
"75",28.6217105263158,-0.107456140350871,-0.427464756289668,1994.79236005714,36.9315789473684,0.263157894736842,36.6684210526316,55.7008771929825,15.7473684210526,55.7008771929825,15.0035087719298,344.105263157895,116.315789473684,0.263157894736842,125.969627103041,230.157894736842,7.84210526315789,230.157894736842,13.5263157894737,-111.604166666667,30.2291666666667,0,"t2",-111.604166666667,30.2291666666667
"76",30.121052631579,0.698245614035093,1.87539827439272,1997.45021226439,39.3105263157895,0.421052631578947,38.8894736842105,56.4271929824561,17.2482456140351,56.4350877192982,16.3035087719298,357.263157894737,118.368421052632,0.421052631578947,122.320747539374,229.157894736842,8.73684210526316,229.105263157895,13.6315789473684,-111.520833333333,30.9375,0,"t2",-111.520833333333,30.9375
